#session,step,active_part,passive_part,action,msg_content,msg_type
2,5,charlie,-,inv_check,X5,anbxj.Crypto_ByteArray.toString
3,0,charlie,-,generateNumber,X6,anbxj.Crypto_ByteArray
3,0,charlie,-,AnBx_Params,charlie;alice;X6,anbxj.AnBx_Params
3,0,charlie,alice,sent,charlie;alice;X6,string
3,0,alice,charlie,received,charlie;alice;X6,string
3,0,alice,-,eq_check,alice,java.lang.String.toString
3,0,alice,-,inv_check,X6,anbxj.Crypto_ByteArray.toString
3,1,alice,-,generateNumber,X7,anbxj.Crypto_ByteArray
3,1,alice,-,AnBx_Params,charlie;bob;alice;X7;X6,anbxj.AnBx_Params
3,1,alice,charlie,sent,charlie;bob;alice;X7;X6,string
3,1,charlie,alice,received,charlie;bob;alice;X7;X6,string
3,1,charlie,-,eq_check,charlie,java.lang.String.toString
3,1,charlie,-,eq_check,alice,java.lang.String.toString
3,1,charlie,-,eq_check,bob,java.lang.String.toString
3,1,charlie,-,eq_check,X6,anbxj.Crypto_ByteArray.toString
3,2,charlie,-,AnBx_Params,charlie;bob;alice;X7;X6,anbxj.AnBx_Params
3,2,charlie,bob,sent,charlie;bob;alice;X7;X6,string
3,2,bob,charlie,received,charlie;bob;alice;X7;X6,string
3,2,bob,-,eq_check,charlie,java.lang.String.toString
3,2,bob,-,eq_check,bob,java.lang.String.toString
3,3,bob,-,AnBx_Params,charlie;bob,anbxj.AnBx_Params
3,3,bob,-,AnBx_Params,@226a82c4;X6,anbxj.AnBx_Params
3,3,bob,charlie,sent,@226a82c4;X6,java.security.SignedObject
3,3,charlie,bob,received,@226a82c4;X6,java.security.SignedObject
3,3,charlie,-,inv_check,X7,anbxj.Crypto_ByteArray.toString
3,3,charlie,-,eq_check,X6,anbxj.Crypto_ByteArray.toString
3,3,charlie,-,AnBx_Params,charlie;bob,anbxj.AnBx_Params
3,3,charlie,-,eq_check,charlie,java.lang.String.toString
3,3,charlie,-,eq_check,bob,java.lang.String.toString
3,3,charlie,-,eq_check,charlie;bob,anbxj.AnBx_Params.toString
3,4,charlie,-,AnBx_Params,@78b1cc93;X6,anbxj.AnBx_Params
3,4,charlie,alice,sent,@78b1cc93;X6,java.security.SignedObject
3,4,alice,charlie,received,@78b1cc93;X6,java.security.SignedObject
3,4,alice,-,eq_check,bob,java.lang.String.toString
3,4,alice,-,eq_check,charlie,java.lang.String.toString
3,4,alice,-,eq_check,X6,anbxj.Crypto_ByteArray.toString
3,5,alice,-,generateNumberData,X8,anbxj.Crypto_ByteArray
3,5,alice,charlie,sent,X8,string
3,5,charlie,alice,received,X8,string
3,5,charlie,-,inv_check,X8,anbxj.Crypto_ByteArray.toString
4,0,charlie,-,generateNumber,X9,anbxj.Crypto_ByteArray
4,0,charlie,-,AnBx_Params,charlie;alice;X9,anbxj.AnBx_Params
4,0,charlie,alice,sent,charlie;alice;X9,string
4,0,alice,charlie,received,charlie;alice;X9,string
4,0,alice,-,eq_check,alice,java.lang.String.toString
4,0,alice,-,inv_check,X9,anbxj.Crypto_ByteArray.toString
4,1,alice,-,generateNumber,X10,anbxj.Crypto_ByteArray
4,1,alice,-,AnBx_Params,charlie;bob;alice;X10;X9,anbxj.AnBx_Params
4,1,alice,charlie,sent,charlie;bob;alice;X10;X9,string
4,1,charlie,alice,received,charlie;bob;alice;X10;X9,string
4,1,charlie,-,eq_check,charlie,java.lang.String.toString
4,1,charlie,-,eq_check,alice,java.lang.String.toString
4,1,charlie,-,eq_check,bob,java.lang.String.toString
4,1,charlie,-,eq_check,X9,anbxj.Crypto_ByteArray.toString
4,2,charlie,-,AnBx_Params,charlie;bob;alice;X10;X9,anbxj.AnBx_Params
4,2,charlie,bob,sent,charlie;bob;alice;X10;X9,string
4,2,bob,charlie,received,charlie;bob;alice;X10;X9,string
4,2,bob,-,eq_check,charlie,java.lang.String.toString
4,2,bob,-,eq_check,bob,java.lang.String.toString
4,3,bob,-,AnBx_Params,charlie;bob,anbxj.AnBx_Params
4,3,bob,-,AnBx_Params,@491666ad;X9,anbxj.AnBx_Params
4,3,bob,charlie,sent,@491666ad;X9,java.security.SignedObject
4,3,charlie,bob,received,@491666ad;X9,java.security.SignedObject
4,3,charlie,-,inv_check,X10,anbxj.Crypto_ByteArray.toString
4,3,charlie,-,eq_check,X9,anbxj.Crypto_ByteArray.toString
4,3,charlie,-,AnBx_Params,charlie;bob,anbxj.AnBx_Params
4,3,charlie,-,eq_check,charlie,java.lang.String.toString
4,3,charlie,-,eq_check,bob,java.lang.String.toString
4,3,charlie,-,eq_check,charlie;bob,anbxj.AnBx_Params.toString
4,4,charlie,-,AnBx_Params,@3c153a1;X9,anbxj.AnBx_Params
4,4,charlie,alice,sent,@3c153a1;X9,java.security.SignedObject
4,4,alice,charlie,received,@3c153a1;X9,java.security.SignedObject
4,4,alice,-,eq_check,bob,java.lang.String.toString
4,4,alice,-,eq_check,charlie,java.lang.String.toString
4,4,alice,-,eq_check,X9,anbxj.Crypto_ByteArray.toString
4,5,alice,-,generateNumberData,X11,anbxj.Crypto_ByteArray
4,5,alice,charlie,sent,X11,string
4,5,charlie,alice,received,X11,string
4,5,charlie,-,inv_check,X11,anbxj.Crypto_ByteArray.toString
5,0,charlie,-,generateNumber,X12,anbxj.Crypto_ByteArray
5,0,charlie,-,AnBx_Params,charlie;alice;X12,anbxj.AnBx_Params
5,0,charlie,alice,sent,charlie;alice;X12,string
5,0,alice,charlie,received,charlie;alice;X12,string
5,0,alice,-,eq_check,alice,java.lang.String.toString
5,0,alice,-,inv_check,X12,anbxj.Crypto_ByteArray.toString
5,1,alice,-,generateNumber,X13,anbxj.Crypto_ByteArray
5,1,alice,-,AnBx_Params,charlie;bob;alice;X13;X12,anbxj.AnBx_Params
5,1,alice,charlie,sent,charlie;bob;alice;X13;X12,string
5,1,charlie,alice,received,charlie;bob;alice;X13;X12,string
5,1,charlie,-,eq_check,charlie,java.lang.String.toString
5,1,charlie,-,eq_check,alice,java.lang.String.toString
5,1,charlie,-,eq_check,bob,java.lang.String.toString
5,1,charlie,-,eq_check,X12,anbxj.Crypto_ByteArray.toString
5,2,charlie,-,AnBx_Params,charlie;bob;alice;X13;X12,anbxj.AnBx_Params
5,2,charlie,bob,sent,charlie;bob;alice;X13;X12,string
5,2,bob,charlie,received,charlie;bob;alice;X13;X12,string
5,2,bob,-,eq_check,charlie,java.lang.String.toString
5,2,bob,-,eq_check,bob,java.lang.String.toString
5,3,bob,-,AnBx_Params,charlie;bob,anbxj.AnBx_Params
5,3,bob,-,AnBx_Params,@c8e4bb0;X12,anbxj.AnBx_Params
5,3,bob,charlie,sent,@c8e4bb0;X12,java.security.SignedObject
5,3,charlie,bob,received,@c8e4bb0;X12,java.security.SignedObject
5,3,charlie,-,inv_check,X13,anbxj.Crypto_ByteArray.toString
5,3,charlie,-,eq_check,X12,anbxj.Crypto_ByteArray.toString
5,3,charlie,-,AnBx_Params,charlie;bob,anbxj.AnBx_Params
5,3,charlie,-,eq_check,charlie,java.lang.String.toString
5,3,charlie,-,eq_check,bob,java.lang.String.toString
5,3,charlie,-,eq_check,charlie;bob,anbxj.AnBx_Params.toString
5,4,charlie,-,AnBx_Params,@60611244;X12,anbxj.AnBx_Params
5,4,charlie,alice,sent,@60611244;X12,java.security.SignedObject
5,4,alice,charlie,received,@60611244;X12,java.security.SignedObject
5,4,alice,-,eq_check,bob,java.lang.String.toString
5,4,alice,-,eq_check,charlie,java.lang.String.toString
5,4,alice,-,eq_check,X12,anbxj.Crypto_ByteArray.toString
5,5,alice,-,generateNumberData,X14,anbxj.Crypto_ByteArray
5,5,alice,charlie,sent,X14,string
5,5,charlie,alice,received,X14,string
5,5,charlie,-,inv_check,X14,anbxj.Crypto_ByteArray.toString
6,0,charlie,-,generateNumber,X15,anbxj.Crypto_ByteArray
6,0,charlie,-,AnBx_Params,charlie;alice;X15,anbxj.AnBx_Params
6,0,charlie,alice,sent,charlie;alice;X15,string
6,0,alice,charlie,received,charlie;alice;X15,string
6,0,alice,-,eq_check,alice,java.lang.String.toString
6,0,alice,-,inv_check,X15,anbxj.Crypto_ByteArray.toString
6,1,alice,-,generateNumber,X16,anbxj.Crypto_ByteArray
6,1,alice,-,AnBx_Params,charlie;bob;alice;X16;X15,anbxj.AnBx_Params
6,1,alice,charlie,sent,charlie;bob;alice;X16;X15,string
6,1,charlie,alice,received,charlie;bob;alice;X16;X15,string
6,1,charlie,-,eq_check,charlie,java.lang.String.toString
6,1,charlie,-,eq_check,alice,java.lang.String.toString
6,1,charlie,-,eq_check,bob,java.lang.String.toString
6,1,charlie,-,eq_check,X15,anbxj.Crypto_ByteArray.toString
6,2,charlie,-,AnBx_Params,charlie;bob;alice;X16;X15,anbxj.AnBx_Params
6,2,charlie,bob,sent,charlie;bob;alice;X16;X15,string
6,2,bob,charlie,received,charlie;bob;alice;X16;X15,string
6,2,bob,-,eq_check,charlie,java.lang.String.toString
6,2,bob,-,eq_check,bob,java.lang.String.toString
6,3,bob,-,AnBx_Params,charlie;bob,anbxj.AnBx_Params
6,3,bob,-,AnBx_Params,@4d826d77;X15,anbxj.AnBx_Params
6,3,bob,charlie,sent,@4d826d77;X15,java.security.SignedObject
6,3,charlie,bob,received,@4d826d77;X15,java.security.SignedObject
6,3,charlie,-,inv_check,X16,anbxj.Crypto_ByteArray.toString
6,3,charlie,-,eq_check,X15,anbxj.Crypto_ByteArray.toString
6,3,charlie,-,AnBx_Params,charlie;bob,anbxj.AnBx_Params
6,3,charlie,-,eq_check,charlie,java.lang.String.toString
6,3,charlie,-,eq_check,bob,java.lang.String.toString
6,3,charlie,-,eq_check,charlie;bob,anbxj.AnBx_Params.toString
6,4,charlie,-,AnBx_Params,@78047b92;X15,anbxj.AnBx_Params
6,4,charlie,alice,sent,@78047b92;X15,java.security.SignedObject
6,4,alice,charlie,received,@78047b92;X15,java.security.SignedObject
6,4,alice,-,eq_check,bob,java.lang.String.toString
6,4,alice,-,eq_check,charlie,java.lang.String.toString
6,4,alice,-,eq_check,X15,anbxj.Crypto_ByteArray.toString
6,5,alice,-,generateNumberData,X17,anbxj.Crypto_ByteArray
6,5,alice,charlie,sent,X17,string
6,5,charlie,alice,received,X17,string
6,5,charlie,-,inv_check,X17,anbxj.Crypto_ByteArray.toString
7,0,charlie,-,generateNumber,X18,anbxj.Crypto_ByteArray
7,0,charlie,-,AnBx_Params,charlie;alice;X18,anbxj.AnBx_Params
7,0,charlie,alice,sent,charlie;alice;X18,string
7,0,alice,charlie,received,charlie;alice;X18,string
7,0,alice,-,eq_check,alice,java.lang.String.toString
7,0,alice,-,inv_check,X18,anbxj.Crypto_ByteArray.toString
7,1,alice,-,generateNumber,X19,anbxj.Crypto_ByteArray
7,1,alice,-,AnBx_Params,charlie;bob;alice;X19;X18,anbxj.AnBx_Params
7,1,alice,charlie,sent,charlie;bob;alice;X19;X18,string
7,1,charlie,alice,received,charlie;bob;alice;X19;X18,string
7,1,charlie,-,eq_check,charlie,java.lang.String.toString
7,1,charlie,-,eq_check,alice,java.lang.String.toString
7,1,charlie,-,eq_check,bob,java.lang.String.toString
7,1,charlie,-,eq_check,X18,anbxj.Crypto_ByteArray.toString
7,2,charlie,-,AnBx_Params,charlie;bob;alice;X19;X18,anbxj.AnBx_Params
7,2,charlie,bob,sent,charlie;bob;alice;X19;X18,string
7,2,bob,charlie,received,charlie;bob;alice;X19;X18,string
7,2,bob,-,eq_check,charlie,java.lang.String.toString
7,2,bob,-,eq_check,bob,java.lang.String.toString
7,3,bob,-,AnBx_Params,charlie;bob,anbxj.AnBx_Params
7,3,bob,-,AnBx_Params,@6328d34a;X18,anbxj.AnBx_Params
7,3,bob,charlie,sent,@6328d34a;X18,java.security.SignedObject
7,3,charlie,bob,received,@6328d34a;X18,java.security.SignedObject
7,3,charlie,-,inv_check,X19,anbxj.Crypto_ByteArray.toString
7,3,charlie,-,eq_check,X18,anbxj.Crypto_ByteArray.toString
7,3,charlie,-,AnBx_Params,charlie;bob,anbxj.AnBx_Params
7,3,charlie,-,eq_check,charlie,java.lang.String.toString
7,3,charlie,-,eq_check,bob,java.lang.String.toString
7,3,charlie,-,eq_check,charlie;bob,anbxj.AnBx_Params.toString
7,4,charlie,-,AnBx_Params,@2aa3cd93;X18,anbxj.AnBx_Params
7,4,charlie,alice,sent,@2aa3cd93;X18,java.security.SignedObject
7,4,alice,charlie,received,@2aa3cd93;X18,java.security.SignedObject
7,4,alice,-,eq_check,bob,java.lang.String.toString
7,4,alice,-,eq_check,charlie,java.lang.String.toString
7,4,alice,-,eq_check,X18,anbxj.Crypto_ByteArray.toString
7,5,alice,-,generateNumberData,X20,anbxj.Crypto_ByteArray
7,5,alice,charlie,sent,X20,string
7,5,charlie,alice,received,X20,string
7,5,charlie,-,inv_check,X20,anbxj.Crypto_ByteArray.toString
8,0,charlie,-,generateNumber,X21,anbxj.Crypto_ByteArray
8,0,charlie,-,AnBx_Params,charlie;alice;X21,anbxj.AnBx_Params
8,0,charlie,alice,sent,charlie;alice;X21,string
8,0,alice,charlie,received,charlie;alice;X21,string
8,0,alice,-,eq_check,alice,java.lang.String.toString
8,0,alice,-,inv_check,X21,anbxj.Crypto_ByteArray.toString
8,1,alice,-,generateNumber,X22,anbxj.Crypto_ByteArray
8,1,alice,-,AnBx_Params,charlie;bob;alice;X22;X21,anbxj.AnBx_Params
8,1,alice,charlie,sent,charlie;bob;alice;X22;X21,string
8,1,charlie,alice,received,charlie;bob;alice;X22;X21,string
8,1,charlie,-,eq_check,charlie,java.lang.String.toString
8,1,charlie,-,eq_check,alice,java.lang.String.toString
8,1,charlie,-,eq_check,bob,java.lang.String.toString
8,1,charlie,-,eq_check,X21,anbxj.Crypto_ByteArray.toString
8,2,charlie,-,AnBx_Params,charlie;bob;alice;X22;X21,anbxj.AnBx_Params
8,2,charlie,bob,sent,charlie;bob;alice;X22;X21,string
8,2,bob,charlie,received,charlie;bob;alice;X22;X21,string
8,2,bob,-,eq_check,charlie,java.lang.String.toString
8,2,bob,-,eq_check,bob,java.lang.String.toString
8,3,bob,-,AnBx_Params,charlie;bob,anbxj.AnBx_Params
8,3,bob,-,AnBx_Params,@57d5872c;X21,anbxj.AnBx_Params
8,3,bob,charlie,sent,@57d5872c;X21,java.security.SignedObject
8,3,charlie,bob,received,@57d5872c;X21,java.security.SignedObject
8,3,charlie,-,inv_check,X22,anbxj.Crypto_ByteArray.toString
8,3,charlie,-,eq_check,X21,anbxj.Crypto_ByteArray.toString
8,3,charlie,-,AnBx_Params,charlie;bob,anbxj.AnBx_Params
8,3,charlie,-,eq_check,charlie,java.lang.String.toString
8,3,charlie,-,eq_check,bob,java.lang.String.toString
8,3,charlie,-,eq_check,charlie;bob,anbxj.AnBx_Params.toString
8,4,charlie,-,AnBx_Params,@79ad8b2f;X21,anbxj.AnBx_Params
8,4,charlie,alice,sent,@79ad8b2f;X21,java.security.SignedObject
8,4,alice,charlie,received,@79ad8b2f;X21,java.security.SignedObject
8,4,alice,-,eq_check,bob,java.lang.String.toString
8,4,alice,-,eq_check,charlie,java.lang.String.toString
8,4,alice,-,eq_check,X21,anbxj.Crypto_ByteArray.toString
8,5,alice,-,generateNumberData,X23,anbxj.Crypto_ByteArray
8,5,alice,charlie,sent,X23,string
8,5,charlie,alice,received,X23,string
8,5,charlie,-,inv_check,X23,anbxj.Crypto_ByteArray.toString
9,0,charlie,-,generateNumber,X24,anbxj.Crypto_ByteArray
9,0,charlie,-,AnBx_Params,charlie;alice;X24,anbxj.AnBx_Params
9,0,charlie,alice,sent,charlie;alice;X24,string
9,0,alice,charlie,received,charlie;alice;X24,string
9,0,alice,-,eq_check,alice,java.lang.String.toString
9,0,alice,-,inv_check,X24,anbxj.Crypto_ByteArray.toString
9,1,alice,-,generateNumber,X25,anbxj.Crypto_ByteArray
9,1,alice,-,AnBx_Params,charlie;bob;alice;X25;X24,anbxj.AnBx_Params
9,1,alice,charlie,sent,charlie;bob;alice;X25;X24,string
9,1,charlie,alice,received,charlie;bob;alice;X25;X24,string
9,1,charlie,-,eq_check,charlie,java.lang.String.toString
9,1,charlie,-,eq_check,alice,java.lang.String.toString
9,1,charlie,-,eq_check,bob,java.lang.String.toString
9,1,charlie,-,eq_check,X24,anbxj.Crypto_ByteArray.toString
9,2,charlie,-,AnBx_Params,charlie;bob;alice;X25;X24,anbxj.AnBx_Params
9,2,charlie,bob,sent,charlie;bob;alice;X25;X24,string
9,2,bob,charlie,received,charlie;bob;alice;X25;X24,string
9,2,bob,-,eq_check,charlie,java.lang.String.toString
9,2,bob,-,eq_check,bob,java.lang.String.toString
9,3,bob,-,AnBx_Params,charlie;bob,anbxj.AnBx_Params
9,3,bob,-,AnBx_Params,@525f1e4e;X24,anbxj.AnBx_Params
9,3,bob,charlie,sent,@525f1e4e;X24,java.security.SignedObject
9,3,charlie,bob,received,@525f1e4e;X24,java.security.SignedObject
9,3,charlie,-,inv_check,X25,anbxj.Crypto_ByteArray.toString
9,3,charlie,-,eq_check,X24,anbxj.Crypto_ByteArray.toString
9,3,charlie,-,AnBx_Params,charlie;bob,anbxj.AnBx_Params
9,3,charlie,-,eq_check,charlie,java.lang.String.toString
9,3,charlie,-,eq_check,bob,java.lang.String.toString
9,3,charlie,-,eq_check,charlie;bob,anbxj.AnBx_Params.toString
9,4,charlie,-,AnBx_Params,@23986957;X24,anbxj.AnBx_Params
9,4,charlie,alice,sent,@23986957;X24,java.security.SignedObject
9,4,alice,charlie,received,@23986957;X24,java.security.SignedObject
9,4,alice,-,eq_check,bob,java.lang.String.toString
9,4,alice,-,eq_check,charlie,java.lang.String.toString
9,4,alice,-,eq_check,X24,anbxj.Crypto_ByteArray.toString
9,5,alice,-,generateNumberData,X26,anbxj.Crypto_ByteArray
9,5,alice,charlie,sent,X26,string
9,5,charlie,alice,received,X26,string
9,5,charlie,-,inv_check,X26,anbxj.Crypto_ByteArray.toString
10,0,charlie,-,generateNumber,X27,anbxj.Crypto_ByteArray
10,0,charlie,-,AnBx_Params,charlie;alice;X27,anbxj.AnBx_Params
10,0,charlie,alice,sent,charlie;alice;X27,string
10,0,alice,charlie,received,charlie;alice;X27,string
10,0,alice,-,eq_check,alice,java.lang.String.toString
10,0,alice,-,inv_check,X27,anbxj.Crypto_ByteArray.toString
10,1,alice,-,generateNumber,X28,anbxj.Crypto_ByteArray
10,1,alice,-,AnBx_Params,charlie;bob;alice;X28;X27,anbxj.AnBx_Params
10,1,alice,charlie,sent,charlie;bob;alice;X28;X27,string
10,1,charlie,alice,received,charlie;bob;alice;X28;X27,string
10,1,charlie,-,eq_check,charlie,java.lang.String.toString
10,1,charlie,-,eq_check,alice,java.lang.String.toString
10,1,charlie,-,eq_check,bob,java.lang.String.toString
10,1,charlie,-,eq_check,X27,anbxj.Crypto_ByteArray.toString
10,2,charlie,-,AnBx_Params,charlie;bob;alice;X28;X27,anbxj.AnBx_Params
10,2,charlie,bob,sent,charlie;bob;alice;X28;X27,string
10,2,bob,charlie,received,charlie;bob;alice;X28;X27,string
10,2,bob,-,eq_check,charlie,java.lang.String.toString
10,2,bob,-,eq_check,bob,java.lang.String.toString
10,3,bob,-,AnBx_Params,charlie;bob,anbxj.AnBx_Params
10,3,bob,-,AnBx_Params,@29f69090;X27,anbxj.AnBx_Params
10,3,bob,charlie,sent,@29f69090;X27,java.security.SignedObject
10,3,charlie,bob,received,@29f69090;X27,java.security.SignedObject
10,3,charlie,-,inv_check,X28,anbxj.Crypto_ByteArray.toString
10,3,charlie,-,eq_check,X27,anbxj.Crypto_ByteArray.toString
10,3,charlie,-,AnBx_Params,charlie;bob,anbxj.AnBx_Params
10,3,charlie,-,eq_check,charlie,java.lang.String.toString
10,3,charlie,-,eq_check,bob,java.lang.String.toString
10,3,charlie,-,eq_check,charlie;bob,anbxj.AnBx_Params.toString
10,4,charlie,-,AnBx_Params,@4fe767f3;X27,anbxj.AnBx_Params
10,4,charlie,alice,sent,@4fe767f3;X27,java.security.SignedObject
10,4,alice,charlie,received,@4fe767f3;X27,java.security.SignedObject
10,4,alice,-,eq_check,bob,java.lang.String.toString
10,4,alice,-,eq_check,charlie,java.lang.String.toString
10,4,alice,-,eq_check,X27,anbxj.Crypto_ByteArray.toString
10,5,alice,-,generateNumberData,X29,anbxj.Crypto_ByteArray
10,5,alice,charlie,sent,X29,string
10,5,charlie,alice,received,X29,string
10,5,charlie,-,inv_check,X29,anbxj.Crypto_ByteArray.toString
