#session,step,active_part,passive_part,action,msg_content,msg_type
3,2,bob,charlie,received,@91161c7,java.security.SignedObject
3,2,bob,-,AnBx_Params,bob;,anbxj.AnBx_Params
3,2,bob,-,eq_check,bob,java.lang.String.toString
3,2,bob,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
3,2,bob,-,eq_check,,anbxj.AnBx_Params.toString
3,3,bob,alice,sent,X0,string
3,3,alice,bob,received,X0,string
3,3,alice,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
3,4,alice,-,generateNumberText1,X9,anbxj.Crypto_ByteArray
3,4,alice,-,generateNumber,X10,anbxj.Crypto_ByteArray
3,4,alice,-,AnBx_Params,X10;bob;X9,anbxj.AnBx_Params
3,4,alice,-,AnBx_Params,@464bee09;@598067a5,anbxj.AnBx_Params
3,4,alice,bob,sent,@464bee09;@598067a5,java.security.SignedObject
3,4,bob,alice,received,@464bee09;@598067a5,java.security.SignedObject
3,4,bob,-,eq_check,alice,java.lang.String.toString
3,4,bob,-,AnBx_Params,X10;bob;X9,anbxj.AnBx_Params
3,4,bob,-,eq_check,bob,java.lang.String.toString
3,4,bob,-,AnBx_Params,X10;bob;X9,anbxj.AnBx_Params
3,4,bob,-,inv_check,X9,anbxj.Crypto_ByteArray.toString
3,5,bob,-,generateNumberText3,X11,anbxj.Crypto_ByteArray
3,5,bob,-,generateNumber,X12,anbxj.Crypto_ByteArray
3,5,bob,-,AnBx_Params,X12;alice;X11,anbxj.AnBx_Params
3,5,bob,-,AnBx_Params,@5f341870;@4cf777e8,anbxj.AnBx_Params
3,5,bob,alice,sent,@5f341870;@4cf777e8,java.security.SignedObject
3,5,alice,bob,received,@5f341870;@4cf777e8,java.security.SignedObject
3,5,alice,-,AnBx_Params,X12;alice;X11,anbxj.AnBx_Params
3,5,alice,-,eq_check,alice,java.lang.String.toString
3,5,alice,-,eq_check,bob,java.lang.String.toString
3,5,alice,-,AnBx_Params,X12;alice;X11,anbxj.AnBx_Params
3,5,alice,-,inv_check,X11,anbxj.Crypto_ByteArray.toString
4,0,charlie,-,AnBx_Params,alice;,anbxj.AnBx_Params
4,0,charlie,alice,sent,@6093dd95,java.security.SignedObject
4,0,alice,charlie,received,@6093dd95,java.security.SignedObject
4,0,alice,-,AnBx_Params,alice;,anbxj.AnBx_Params
4,0,alice,-,eq_check,alice,java.lang.String.toString
4,0,alice,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
4,0,alice,-,eq_check,,anbxj.AnBx_Params.toString
4,1,alice,charlie,sent,X0,string
4,1,charlie,alice,received,X0,string
4,1,charlie,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
4,2,charlie,-,AnBx_Params,bob;,anbxj.AnBx_Params
4,2,charlie,bob,sent,@57baeedf,java.security.SignedObject
4,2,bob,charlie,received,@57baeedf,java.security.SignedObject
4,2,bob,-,AnBx_Params,bob;,anbxj.AnBx_Params
4,2,bob,-,eq_check,bob,java.lang.String.toString
4,2,bob,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
4,2,bob,-,eq_check,,anbxj.AnBx_Params.toString
4,3,bob,alice,sent,X0,string
4,3,alice,bob,received,X0,string
4,3,alice,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
4,4,alice,-,generateNumberText1,X13,anbxj.Crypto_ByteArray
4,4,alice,-,generateNumber,X14,anbxj.Crypto_ByteArray
4,4,alice,-,AnBx_Params,X14;bob;X13,anbxj.AnBx_Params
4,4,alice,-,AnBx_Params,@6500df86;@7085bdee,anbxj.AnBx_Params
4,4,alice,bob,sent,@6500df86;@7085bdee,java.security.SignedObject
4,4,bob,alice,received,@6500df86;@7085bdee,java.security.SignedObject
4,4,bob,-,eq_check,alice,java.lang.String.toString
4,4,bob,-,AnBx_Params,X14;bob;X13,anbxj.AnBx_Params
4,4,bob,-,eq_check,bob,java.lang.String.toString
4,4,bob,-,AnBx_Params,X14;bob;X13,anbxj.AnBx_Params
4,4,bob,-,inv_check,X13,anbxj.Crypto_ByteArray.toString
4,5,bob,-,generateNumberText3,X15,anbxj.Crypto_ByteArray
4,5,bob,-,generateNumber,X16,anbxj.Crypto_ByteArray
4,5,bob,-,AnBx_Params,X16;alice;X15,anbxj.AnBx_Params
4,5,bob,-,AnBx_Params,@6fd02e5;@27c20538,anbxj.AnBx_Params
4,5,bob,alice,sent,@6fd02e5;@27c20538,java.security.SignedObject
4,5,alice,bob,received,@6fd02e5;@27c20538,java.security.SignedObject
4,5,alice,-,AnBx_Params,X16;alice;X15,anbxj.AnBx_Params
4,5,alice,-,eq_check,alice,java.lang.String.toString
4,5,alice,-,eq_check,bob,java.lang.String.toString
4,5,alice,-,AnBx_Params,X16;alice;X15,anbxj.AnBx_Params
4,5,alice,-,inv_check,X15,anbxj.Crypto_ByteArray.toString
5,0,charlie,-,AnBx_Params,alice;,anbxj.AnBx_Params
5,0,charlie,alice,sent,@77cd7a0,java.security.SignedObject
5,0,alice,charlie,received,@77cd7a0,java.security.SignedObject
5,0,alice,-,AnBx_Params,alice;,anbxj.AnBx_Params
5,0,alice,-,eq_check,alice,java.lang.String.toString
5,0,alice,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
5,0,alice,-,eq_check,,anbxj.AnBx_Params.toString
5,1,alice,charlie,sent,X0,string
5,1,charlie,alice,received,X0,string
5,1,charlie,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
5,2,charlie,-,AnBx_Params,bob;,anbxj.AnBx_Params
5,2,charlie,bob,sent,@464bee09,java.security.SignedObject
5,2,bob,charlie,received,@464bee09,java.security.SignedObject
5,2,bob,-,AnBx_Params,bob;,anbxj.AnBx_Params
5,2,bob,-,eq_check,bob,java.lang.String.toString
5,2,bob,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
5,2,bob,-,eq_check,,anbxj.AnBx_Params.toString
5,3,bob,alice,sent,X0,string
5,3,alice,bob,received,X0,string
5,3,alice,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
5,4,alice,-,generateNumberText1,X17,anbxj.Crypto_ByteArray
5,4,alice,-,generateNumber,X18,anbxj.Crypto_ByteArray
5,4,alice,-,AnBx_Params,X18;bob;X17,anbxj.AnBx_Params
5,4,alice,-,AnBx_Params,@1e397ed7;@6e1567f1,anbxj.AnBx_Params
5,4,alice,bob,sent,@1e397ed7;@6e1567f1,java.security.SignedObject
5,4,bob,alice,received,@1e397ed7;@6e1567f1,java.security.SignedObject
5,4,bob,-,eq_check,alice,java.lang.String.toString
5,4,bob,-,AnBx_Params,X18;bob;X17,anbxj.AnBx_Params
5,4,bob,-,eq_check,bob,java.lang.String.toString
5,4,bob,-,AnBx_Params,X18;bob;X17,anbxj.AnBx_Params
5,4,bob,-,inv_check,X17,anbxj.Crypto_ByteArray.toString
5,5,bob,-,generateNumberText3,X19,anbxj.Crypto_ByteArray
5,5,bob,-,generateNumber,X20,anbxj.Crypto_ByteArray
5,5,bob,-,AnBx_Params,X20;alice;X19,anbxj.AnBx_Params
5,5,bob,-,AnBx_Params,@13805618;@3159c4b8,anbxj.AnBx_Params
5,5,bob,alice,sent,@13805618;@3159c4b8,java.security.SignedObject
5,5,alice,bob,received,@13805618;@3159c4b8,java.security.SignedObject
5,5,alice,-,AnBx_Params,X20;alice;X19,anbxj.AnBx_Params
5,5,alice,-,eq_check,alice,java.lang.String.toString
5,5,alice,-,eq_check,bob,java.lang.String.toString
5,5,alice,-,AnBx_Params,X20;alice;X19,anbxj.AnBx_Params
5,5,alice,-,inv_check,X19,anbxj.Crypto_ByteArray.toString
6,0,charlie,-,AnBx_Params,alice;,anbxj.AnBx_Params
6,0,charlie,alice,sent,@598067a5,java.security.SignedObject
6,0,alice,charlie,received,@598067a5,java.security.SignedObject
6,0,alice,-,AnBx_Params,alice;,anbxj.AnBx_Params
6,0,alice,-,eq_check,alice,java.lang.String.toString
6,0,alice,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
6,0,alice,-,eq_check,,anbxj.AnBx_Params.toString
6,1,alice,charlie,sent,X0,string
6,1,charlie,alice,received,X0,string
6,1,charlie,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
6,2,charlie,-,AnBx_Params,bob;,anbxj.AnBx_Params
6,2,charlie,bob,sent,@589838eb,java.security.SignedObject
6,2,bob,charlie,received,@589838eb,java.security.SignedObject
6,2,bob,-,AnBx_Params,bob;,anbxj.AnBx_Params
6,2,bob,-,eq_check,bob,java.lang.String.toString
6,2,bob,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
6,2,bob,-,eq_check,,anbxj.AnBx_Params.toString
6,3,bob,alice,sent,X0,string
6,3,alice,bob,received,X0,string
6,3,alice,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
6,4,alice,-,generateNumberText1,X21,anbxj.Crypto_ByteArray
6,4,alice,-,generateNumber,X22,anbxj.Crypto_ByteArray
6,4,alice,-,AnBx_Params,X22;bob;X21,anbxj.AnBx_Params
6,4,alice,-,AnBx_Params,@4b952a2d;@2d928643,anbxj.AnBx_Params
6,4,alice,bob,sent,@4b952a2d;@2d928643,java.security.SignedObject
6,4,bob,alice,received,@4b952a2d;@2d928643,java.security.SignedObject
6,4,bob,-,eq_check,alice,java.lang.String.toString
6,4,bob,-,AnBx_Params,X22;bob;X21,anbxj.AnBx_Params
6,4,bob,-,eq_check,bob,java.lang.String.toString
6,4,bob,-,AnBx_Params,X22;bob;X21,anbxj.AnBx_Params
6,4,bob,-,inv_check,X21,anbxj.Crypto_ByteArray.toString
6,5,bob,-,generateNumberText3,X23,anbxj.Crypto_ByteArray
6,5,bob,-,generateNumber,X24,anbxj.Crypto_ByteArray
6,5,bob,-,AnBx_Params,X24;alice;X23,anbxj.AnBx_Params
6,5,bob,-,AnBx_Params,@20322d26;@7e0b0338,anbxj.AnBx_Params
6,5,bob,alice,sent,@20322d26;@7e0b0338,java.security.SignedObject
6,5,alice,bob,received,@20322d26;@7e0b0338,java.security.SignedObject
6,5,alice,-,AnBx_Params,X24;alice;X23,anbxj.AnBx_Params
6,5,alice,-,eq_check,alice,java.lang.String.toString
6,5,alice,-,eq_check,bob,java.lang.String.toString
6,5,alice,-,AnBx_Params,X24;alice;X23,anbxj.AnBx_Params
6,5,alice,-,inv_check,X23,anbxj.Crypto_ByteArray.toString
7,0,charlie,-,AnBx_Params,alice;,anbxj.AnBx_Params
7,0,charlie,alice,sent,@3fee9989,java.security.SignedObject
7,0,alice,charlie,received,@3fee9989,java.security.SignedObject
7,0,alice,-,AnBx_Params,alice;,anbxj.AnBx_Params
7,0,alice,-,eq_check,alice,java.lang.String.toString
7,0,alice,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
7,0,alice,-,eq_check,,anbxj.AnBx_Params.toString
7,1,alice,charlie,sent,X0,string
7,1,charlie,alice,received,X0,string
7,1,charlie,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
7,2,charlie,-,AnBx_Params,bob;,anbxj.AnBx_Params
7,2,charlie,bob,sent,@e45f292,java.security.SignedObject
7,2,bob,charlie,received,@e45f292,java.security.SignedObject
7,2,bob,-,AnBx_Params,bob;,anbxj.AnBx_Params
7,2,bob,-,eq_check,bob,java.lang.String.toString
7,2,bob,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
7,2,bob,-,eq_check,,anbxj.AnBx_Params.toString
7,3,bob,alice,sent,X0,string
7,3,alice,bob,received,X0,string
7,3,alice,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
7,4,alice,-,generateNumberText1,X25,anbxj.Crypto_ByteArray
7,4,alice,-,generateNumber,X26,anbxj.Crypto_ByteArray
7,4,alice,-,AnBx_Params,X26;bob;X25,anbxj.AnBx_Params
7,4,alice,-,AnBx_Params,@dc24521;@2038ae61,anbxj.AnBx_Params
7,4,alice,bob,sent,@dc24521;@2038ae61,java.security.SignedObject
7,4,bob,alice,received,@dc24521;@2038ae61,java.security.SignedObject
7,4,bob,-,eq_check,alice,java.lang.String.toString
7,4,bob,-,AnBx_Params,X26;bob;X25,anbxj.AnBx_Params
7,4,bob,-,eq_check,bob,java.lang.String.toString
7,4,bob,-,AnBx_Params,X26;bob;X25,anbxj.AnBx_Params
7,4,bob,-,inv_check,X25,anbxj.Crypto_ByteArray.toString
7,5,bob,-,generateNumberText3,X27,anbxj.Crypto_ByteArray
7,5,bob,-,generateNumber,X28,anbxj.Crypto_ByteArray
7,5,bob,-,AnBx_Params,X28;alice;X27,anbxj.AnBx_Params
7,5,bob,-,AnBx_Params,@544fe44c;@5ce81285,anbxj.AnBx_Params
7,5,bob,alice,sent,@544fe44c;@5ce81285,java.security.SignedObject
7,5,alice,bob,received,@544fe44c;@5ce81285,java.security.SignedObject
7,5,alice,-,AnBx_Params,X28;alice;X27,anbxj.AnBx_Params
7,5,alice,-,eq_check,alice,java.lang.String.toString
7,5,alice,-,eq_check,bob,java.lang.String.toString
7,5,alice,-,AnBx_Params,X28;alice;X27,anbxj.AnBx_Params
7,5,alice,-,inv_check,X27,anbxj.Crypto_ByteArray.toString
8,0,charlie,-,AnBx_Params,alice;,anbxj.AnBx_Params
8,0,charlie,alice,sent,@27c20538,java.security.SignedObject
8,0,alice,charlie,received,@27c20538,java.security.SignedObject
8,0,alice,-,AnBx_Params,alice;,anbxj.AnBx_Params
8,0,alice,-,eq_check,alice,java.lang.String.toString
8,0,alice,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
8,0,alice,-,eq_check,,anbxj.AnBx_Params.toString
8,1,alice,charlie,sent,X0,string
8,1,charlie,alice,received,X0,string
8,1,charlie,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
8,2,charlie,-,AnBx_Params,bob;,anbxj.AnBx_Params
8,2,charlie,bob,sent,@4566e5bd,java.security.SignedObject
8,2,bob,charlie,received,@4566e5bd,java.security.SignedObject
8,2,bob,-,AnBx_Params,bob;,anbxj.AnBx_Params
8,2,bob,-,eq_check,bob,java.lang.String.toString
8,2,bob,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
8,2,bob,-,eq_check,,anbxj.AnBx_Params.toString
8,3,bob,alice,sent,X0,string
8,3,alice,bob,received,X0,string
8,3,alice,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
8,4,alice,-,generateNumberText1,X29,anbxj.Crypto_ByteArray
8,4,alice,-,generateNumber,X30,anbxj.Crypto_ByteArray
8,4,alice,-,AnBx_Params,X30;bob;X29,anbxj.AnBx_Params
8,4,alice,-,AnBx_Params,@4e1d422d;@71423665,anbxj.AnBx_Params
8,4,alice,bob,sent,@4e1d422d;@71423665,java.security.SignedObject
8,4,bob,alice,received,@4e1d422d;@71423665,java.security.SignedObject
8,4,bob,-,eq_check,alice,java.lang.String.toString
8,4,bob,-,AnBx_Params,X30;bob;X29,anbxj.AnBx_Params
8,4,bob,-,eq_check,bob,java.lang.String.toString
8,4,bob,-,AnBx_Params,X30;bob;X29,anbxj.AnBx_Params
8,4,bob,-,inv_check,X29,anbxj.Crypto_ByteArray.toString
8,5,bob,-,generateNumberText3,X31,anbxj.Crypto_ByteArray
8,5,bob,-,generateNumber,X32,anbxj.Crypto_ByteArray
8,5,bob,-,AnBx_Params,X32;alice;X31,anbxj.AnBx_Params
8,5,bob,-,AnBx_Params,@20398b7c;@63753b6d,anbxj.AnBx_Params
8,5,bob,alice,sent,@20398b7c;@63753b6d,java.security.SignedObject
8,5,alice,bob,received,@20398b7c;@63753b6d,java.security.SignedObject
8,5,alice,-,AnBx_Params,X32;alice;X31,anbxj.AnBx_Params
8,5,alice,-,eq_check,alice,java.lang.String.toString
8,5,alice,-,eq_check,bob,java.lang.String.toString
8,5,alice,-,AnBx_Params,X32;alice;X31,anbxj.AnBx_Params
8,5,alice,-,inv_check,X31,anbxj.Crypto_ByteArray.toString
9,0,charlie,-,AnBx_Params,alice;,anbxj.AnBx_Params
9,0,charlie,alice,sent,@3159c4b8,java.security.SignedObject
9,0,alice,charlie,received,@3159c4b8,java.security.SignedObject
9,0,alice,-,AnBx_Params,alice;,anbxj.AnBx_Params
9,0,alice,-,eq_check,alice,java.lang.String.toString
9,0,alice,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
9,0,alice,-,eq_check,,anbxj.AnBx_Params.toString
9,1,alice,charlie,sent,X0,string
9,1,charlie,alice,received,X0,string
9,1,charlie,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
9,2,charlie,-,AnBx_Params,bob;,anbxj.AnBx_Params
9,2,charlie,bob,sent,@5025a98f,java.security.SignedObject
9,2,bob,charlie,received,@5025a98f,java.security.SignedObject
9,2,bob,-,AnBx_Params,bob;,anbxj.AnBx_Params
9,2,bob,-,eq_check,bob,java.lang.String.toString
9,2,bob,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
9,2,bob,-,eq_check,,anbxj.AnBx_Params.toString
9,3,bob,alice,sent,X0,string
9,3,alice,bob,received,X0,string
9,3,alice,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
9,4,alice,-,generateNumberText1,X33,anbxj.Crypto_ByteArray
9,4,alice,-,generateNumber,X34,anbxj.Crypto_ByteArray
9,4,alice,-,AnBx_Params,X34;bob;X33,anbxj.AnBx_Params
9,4,alice,-,AnBx_Params,@3108bc;@18eed359,anbxj.AnBx_Params
9,4,alice,bob,sent,@3108bc;@18eed359,java.security.SignedObject
9,4,bob,alice,received,@3108bc;@18eed359,java.security.SignedObject
9,4,bob,-,eq_check,alice,java.lang.String.toString
9,4,bob,-,AnBx_Params,X34;bob;X33,anbxj.AnBx_Params
9,4,bob,-,eq_check,bob,java.lang.String.toString
9,4,bob,-,AnBx_Params,X34;bob;X33,anbxj.AnBx_Params
9,4,bob,-,inv_check,X33,anbxj.Crypto_ByteArray.toString
9,5,bob,-,generateNumberText3,X35,anbxj.Crypto_ByteArray
9,5,bob,-,generateNumber,X36,anbxj.Crypto_ByteArray
9,5,bob,-,AnBx_Params,X36;alice;X35,anbxj.AnBx_Params
9,5,bob,-,AnBx_Params,@6f1fba17;@3b0143d3,anbxj.AnBx_Params
9,5,bob,alice,sent,@6f1fba17;@3b0143d3,java.security.SignedObject
9,5,alice,bob,received,@6f1fba17;@3b0143d3,java.security.SignedObject
9,5,alice,-,AnBx_Params,X36;alice;X35,anbxj.AnBx_Params
9,5,alice,-,eq_check,alice,java.lang.String.toString
9,5,alice,-,eq_check,bob,java.lang.String.toString
9,5,alice,-,AnBx_Params,X36;alice;X35,anbxj.AnBx_Params
9,5,alice,-,inv_check,X35,anbxj.Crypto_ByteArray.toString
10,0,charlie,-,AnBx_Params,alice;,anbxj.AnBx_Params
10,0,charlie,alice,sent,@148080bb,java.security.SignedObject
10,0,alice,charlie,received,@148080bb,java.security.SignedObject
10,0,alice,-,AnBx_Params,alice;,anbxj.AnBx_Params
10,0,alice,-,eq_check,alice,java.lang.String.toString
10,0,alice,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
10,0,alice,-,eq_check,,anbxj.AnBx_Params.toString
10,1,alice,charlie,sent,X0,string
10,1,charlie,alice,received,X0,string
10,1,charlie,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
10,2,charlie,-,AnBx_Params,bob;,anbxj.AnBx_Params
10,2,charlie,bob,sent,@60c6f5b,java.security.SignedObject
10,2,bob,charlie,received,@60c6f5b,java.security.SignedObject
10,2,bob,-,AnBx_Params,bob;,anbxj.AnBx_Params
10,2,bob,-,eq_check,bob,java.lang.String.toString
10,2,bob,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
10,2,bob,-,eq_check,,anbxj.AnBx_Params.toString
10,3,bob,alice,sent,X0,string
10,3,alice,bob,received,X0,string
10,3,alice,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
10,4,alice,-,generateNumberText1,X37,anbxj.Crypto_ByteArray
10,4,alice,-,generateNumber,X38,anbxj.Crypto_ByteArray
10,4,alice,-,AnBx_Params,X38;bob;X37,anbxj.AnBx_Params
10,4,alice,-,AnBx_Params,@2b2948e2;@369f73a2,anbxj.AnBx_Params
10,4,alice,bob,sent,@2b2948e2;@369f73a2,java.security.SignedObject
10,4,bob,alice,received,@2b2948e2;@369f73a2,java.security.SignedObject
10,4,bob,-,eq_check,alice,java.lang.String.toString
10,4,bob,-,AnBx_Params,X38;bob;X37,anbxj.AnBx_Params
10,4,bob,-,eq_check,bob,java.lang.String.toString
10,4,bob,-,AnBx_Params,X38;bob;X37,anbxj.AnBx_Params
10,4,bob,-,inv_check,X37,anbxj.Crypto_ByteArray.toString
10,5,bob,-,generateNumberText3,X39,anbxj.Crypto_ByteArray
10,5,bob,-,generateNumber,X40,anbxj.Crypto_ByteArray
10,5,bob,-,AnBx_Params,X40;alice;X39,anbxj.AnBx_Params
10,5,bob,-,AnBx_Params,@7791a895;@7b49cea0,anbxj.AnBx_Params
10,5,bob,alice,sent,@7791a895;@7b49cea0,java.security.SignedObject
10,5,alice,bob,received,@7791a895;@7b49cea0,java.security.SignedObject
10,5,alice,-,AnBx_Params,X40;alice;X39,anbxj.AnBx_Params
10,5,alice,-,eq_check,alice,java.lang.String.toString
10,5,alice,-,eq_check,bob,java.lang.String.toString
10,5,alice,-,AnBx_Params,X40;alice;X39,anbxj.AnBx_Params
10,5,alice,-,inv_check,X39,anbxj.Crypto_ByteArray.toString
